time,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,compassAngle,gpsX,gpsY,truePosX,truePosY
258.20000,0.10787,0.07719,10.26534,0.00534,0.05931,-0.00695,-1.56869,-57.90783,45.02116,-57.11671,45.02315,-0.06
258.25000,-0.58961,1.03859,13.65741,0.01960,0.12062,0.05066,-1.56957,-58.32671,45.02146,-57.53338,45.02356,-0.01
258.30000,1.89049,0.77596,11.63461,0.02872,0.12568,0.04504,-1.57251,-58.74471,45.02079,-57.95206,45.02250,-0.01
258.35000,-0.45829,0.36388,9.18404,0.00079,0.10012,0.03419,-1.57438,-59.16513,45.01693,-58.37047,45.01988,-0.01
258.40000,-0.61047,0.27432,7.97717,-0.01224,0.05212,0.02781,-1.57590,-59.58562,45.01228,-58.78818,45.01638,-0.01
258.45000,-0.65603,0.10528,7.81839,-0.01285,0.00401,0.02331,-1.57715,-60.00468,45.00681,-59.20509,45.01228,-0.01
258.50000,-0.48668,0.01125,8.37805,-0.00723,-0.03038,0.01982,-1.57821,-60.42211,45.00096,-59.62132,45.00781,-0.01
258.55000,-0.20179,0.08966,9.21560,-0.00037,-0.04530,0.02215,-1.57924,-60.83814,44.99501,-60.03719,45.00313,-0.01
258.60000,0.06934,0.25757,10.01139,0.00550,-0.04216,0.02806,-1.58050,-61.25335,44.98899,-60.45303,44.99814,-0.02
258.65000,0.24727,0.45704,10.37723,0.00817,-0.02730,0.03756,-1.58217,-61.66840,44.98249,-60.86905,44.99263,-0.02
258.70000,0.30407,0.56386,10.51264,0.00758,-0.00870,0.04462,-1.58427,-62.08377,44.97506,-61.28534,44.98626,-0.02
258.75000,0.26893,0.59033,10.31542,0.00411,0.00685,0.04960,-1.58665,-62.49968,44.96629,-61.70187,44.97885,-0.02
258.80000,0.17424,0.59247,10.06401,0.00102,0.01557,0.05347,-1.58925,-62.91613,44.95609,-62.11854,44.97031,-0.02
258.85000,0.06376,0.58527,9.80141,-0.00028,0.01686,0.05723,-1.59204,-63.33294,44.94444,-62.53513,44.96065,-0.02
258.90000,0.10900,-0.01830,7.00037,0.02622,0.11243,0.05213,-1.59480,-63.74985,44.93135,-62.95064,44.95021,-0.03
258.95000,1.27740,1.19512,8.32622,-0.00230,0.14075,0.06357,-1.59770,-64.16639,44.91794,-63.36800,44.93824,-0.03
259.00000,-0.36513,0.86969,10.83631,-0.01659,0.09617,0.06679,-1.60104,-64.58541,44.90255,-63.78651,44.92450,-0.03
259.05000,-1.14654,0.59644,11.60576,-0.01252,0.03249,0.07053,-1.60448,-65.00584,44.88447,-64.20362,44.90949,-0.03
259.10000,-0.85676,0.55446,11.23353,-0.00417,-0.01964,0.07199,-1.60806,-65.42398,44.86496,-64.61967,44.89313,-0.03
259.15000,-0.48012,0.59611,10.48137,0.00148,-0.04458,0.07496,-1.61174,-65.84001,44.84409,-65.03511,44.87542,-0.03
259.20000,-0.12118,0.73056,9.71988,0.00462,-0.04366,0.08026,-1.61563,-66.25475,44.82190,-65.45036,44.85624,-0.04
259.25000,-0.76671,0.34287,6.21995,0.02123,-0.11305,0.09706,-1.61997,-66.66905,44.79806,-65.86518,44.83647,-0.04
259.30000,-0.72304,1.67421,7.73316,0.01218,-0.13914,0.09973,-1.62500,-67.08271,44.77295,-66.27838,44.81423,-0.05
259.35000,0.64216,1.27514,10.55527,0.00105,-0.09999,0.11032,-1.63031,-67.49336,44.74529,-66.69203,44.78919,-0.05
259.40000,0.85137,1.20546,11.60342,-0.00209,-0.04322,0.11750,-1.63603,-67.90444,44.71402,-67.10642,44.76169,-0.05
259.45000,0.78885,1.12374,11.64057,-0.00179,0.00833,0.12059,-1.64202,-68.31705,44.67964,-67.52147,44.73163,-0.05
259.50000,0.52525,1.09209,11.06820,-0.00040,0.04106,0.12444,-1.64816,-68.73123,44.64232,-67.93692,44.69906,-0.05
259.55000,0.19639,1.11708,10.20308,0.00131,0.05124,0.12679,-1.65446,-69.14653,44.60223,-68.35242,44.66389,-0.05
259.60000,-0.07885,1.14138,9.59320,0.00170,0.04290,0.12927,-1.66088,-69.56221,44.55936,-68.76765,44.62610,-0.05
259.65000,-0.24822,1.23655,9.17566,0.00233,0.02446,0.13491,-1.66750,-69.97757,44.51375,-69.18236,44.58568,-0.05
259.70000,-0.28156,1.24013,9.19938,0.00260,0.00453,0.13718,-1.67433,-70.39212,44.46528,-69.59642,44.54244,-0.06
259.75000,-0.21875,1.31339,9.24693,0.00211,-0.01040,0.14284,-1.68133,-70.80560,44.41381,-70.00986,44.49642,-0.06
259.80000,-0.10713,1.32688,9.63001,0.00255,-0.01736,0.14595,-1.68858,-71.21808,44.35934,-70.42276,44.44741,-0.06
259.85000,-0.00003,1.44969,9.82818,0.00309,-0.01663,0.15494,-1.69610,-71.62973,44.30165,-70.83524,44.39545,-0.06
259.90000,0.06535,1.54390,9.95259,0.00505,-0.01080,0.16281,-1.70409,-72.04078,44.24065,-71.24730,44.34026,-0.07
259.95000,0.09517,1.60182,10.05724,0.00494,-0.00335,0.17022,-1.71245,-72.45133,44.17594,-71.65894,44.28169,-0.06
260.00000,0.08930,1.56004,9.94575,0.00316,0.00288,0.17177,-1.72104,-72.86144,44.10740,-72.07011,44.21948,-0.07
260.05000,0.05686,1.57214,9.90529,0.00079,0.00642,0.17554,-1.72972,-73.27107,44.03496,-72.48079,44.15372,-0.07
260.10000,0.00681,1.59719,9.79512,0.00087,0.00711,0.17871,-1.73860,-73.68017,43.95876,-72.89086,44.08432,-0.07
260.15000,-0.03728,1.71476,9.77089,0.00237,0.00569,0.18743,-1.74776,-74.08858,43.87871,-73.30025,44.01134,-0.07
260.20000,-0.06111,1.74354,9.77245,0.00420,0.00316,0.19184,-1.75729,-74.49614,43.79473,-73.70881,43.93450,-0.08
260.25000,-0.05237,1.76928,9.74967,0.00327,0.00059,0.19638,-1.76701,-74.90267,43.70655,-74.11652,43.85372,-0.07
260.30000,-0.03963,1.77255,9.72007,0.00218,-0.00115,0.19805,-1.77690,-75.30816,43.61422,-74.52334,43.76889,-0.07
260.35000,-0.01645,1.73682,9.75028,0.00068,-0.00179,0.19932,-1.78683,-75.71255,43.51767,-74.92927,43.68001,-0.08
260.40000,-0.00526,1.73835,9.84073,0.00056,-0.00138,0.20144,-1.79685,-76.11589,43.41700,-75.33427,43.58708,-0.08
260.45000,-0.00411,1.80860,9.83887,0.00170,-0.00035,0.20571,-1.80704,-76.51815,43.31219,-75.73830,43.49011,-0.08
260.50000,-0.00991,1.87177,9.84427,0.00318,0.00077,0.21055,-1.81747,-76.91930,43.20318,-76.14129,43.38902,-0.08
260.55000,-0.02044,1.94582,9.77891,0.00409,0.00161,0.21678,-1.82817,-77.31924,43.08981,-76.54315,43.28371,-0.08
260.60000,-0.02791,1.97436,9.79559,0.00400,0.00194,0.22078,-1.83914,-77.71786,42.97193,-76.94378,43.17401,-0.08
260.65000,-0.02946,1.98844,9.70539,0.00271,0.00181,0.22440,-1.85029,-78.11503,42.84942,-77.34312,43.05987,-0.08
260.70000,-0.02843,1.96087,9.73338,0.00140,0.00140,0.22525,-1.86155,-78.51072,42.72228,-77.74109,42.94119,-0.09
260.75000,-0.03053,2.00815,9.76583,0.00081,0.00104,0.22892,-1.87290,-78.90484,42.59051,-78.13769,42.81806,-0.09
260.80000,-0.03940,2.05193,9.75161,0.00200,0.00087,0.23265,-1.88446,-79.29739,42.45418,-78.53280,42.69042,-0.09
260.85000,-0.03767,2.07236,9.76144,0.00270,0.00080,0.23641,-1.89620,-79.68823,42.31315,-78.92635,42.55820,-0.09
260.90000,-0.02677,2.04345,9.82504,0.00213,0.00073,0.23603,-1.90803,-80.07728,42.16741,-79.31826,42.42128,-0.09
260.95000,-0.01130,1.97031,9.79022,0.00021,0.00068,0.23430,-1.91979,-80.46450,42.01695,-79.70853,42.27971,-0.09
261.00000,-0.01520,2.00131,9.86564,-0.00019,0.00084,0.23510,-1.93151,-80.84993,41.86194,-80.09714,42.13359,-0.09
261.05000,-0.02674,2.04801,9.91058,0.00126,0.00113,0.23783,-1.94334,-81.23354,41.70243,-80.48399,41.98295,-0.09
261.10000,-0.04064,2.14823,9.80418,0.00330,0.00143,0.24368,-1.95539,-81.61521,41.53837,-80.86901,41.82779,-0.09
261.15000,-0.04845,2.19546,9.80912,0.00452,0.00156,0.24789,-1.96771,-81.99481,41.36961,-81.25203,41.66796,-0.10
261.20000,-0.04676,2.22303,9.80345,0.00381,0.00148,0.25185,-1.98022,-82.37214,41.19599,-81.63298,41.50339,-0.09
261.25000,-0.04394,2.22638,9.77200,0.00246,0.00129,0.25342,-1.99287,-82.74714,41.01749,-82.01177,41.33399,-0.09
261.30000,-0.03170,2.16608,9.79064,0.00057,0.00105,0.25286,-2.00553,-83.11971,40.83407,-82.38834,41.15975,-0.09
261.35000,-0.02428,2.14001,9.79946,-0.00058,0.00091,0.25167,-2.01814,-83.48987,40.64586,-82.76268,40.98073,-0.09
261.40000,-7.25701,0.40812,12.30707,-0.08358,-0.05297,0.09058,-2.02911,-83.85762,40.45298,-83.12711,40.79881,-0.09
261.45000,-11.62418,0.28513,15.35965,0.09830,-0.23198,0.18753,-2.03815,-84.22009,40.25789,-83.46418,40.62932,-0.10
261.50000,0.66955,1.65119,9.69943,0.05129,-0.29782,0.19391,-2.04729,-84.55166,40.07644,-83.79672,40.45947,-0.10
261.55000,0.89635,0.22500,6.89515,0.13166,-0.22412,0.18781,-2.05642,-84.87498,39.90041,-84.12875,40.28628,-0.11
261.60000,0.98246,1.80697,5.19340,0.05701,-0.05499,0.15930,-2.06486,-85.19803,39.72115,-84.45788,40.11035,-0.11
261.65000,0.98861,1.72527,5.58032,-0.02176,0.11404,0.13495,-2.07216,-85.52120,39.53871,-84.78359,39.93128,-0.11
261.70000,2.44896,1.55584,7.17882,-0.01779,0.21669,0.15538,-2.07989,-85.84392,39.35162,-85.11082,39.74774,-0.11
261.75000,0.87329,1.46463,5.85827,-0.07303,0.39038,0.12857,-2.08721,-86.16876,39.15858,-85.43731,39.56150,-0.11
261.80000,13.30466,8.71948,16.40902,-0.31429,0.33547,0.32356,-2.10088,-86.49420,38.96155,-85.78246,39.35823,-0.11
261.85000,2.63452,-1.22469,20.56428,0.00378,0.37270,0.29693,-2.11634,-86.82941,38.74222,-86.14004,39.14051,-0.10
261.90000,0.66713,0.84582,10.34995,0.08055,0.21832,0.30880,-2.13127,-87.17931,38.50316,-86.49859,38.92040,-0.10
261.95000,-2.76541,-0.07773,8.76656,0.22519,0.11032,0.30352,-2.14601,-87.53281,38.26508,-86.85244,38.70021,-0.10
262.00000,-2.08455,1.79105,6.24460,0.23599,-0.00403,0.30678,-2.16140,-87.88103,38.03068,-87.20230,38.47881,-0.10
262.05000,-2.03746,3.21622,4.56656,0.16453,-0.11720,0.31740,-2.17772,-88.22312,37.79582,-87.54794,38.25539,-0.10
262.10000,-1.51233,4.03836,4.50730,0.04793,-0.21881,0.32702,-2.19437,-88.55849,37.55862,-87.88797,38.02743,-0.10
262.15000,-0.87932,6.86486,6.27365,-0.11926,-0.27703,0.28708,-2.20955,-88.88596,37.31709,-88.21749,37.78693,-0.10
262.20000,0.44991,5.26004,10.35725,-0.26778,-0.23561,0.27181,-2.22299,-89.20247,37.06565,-88.53969,37.53601,-0.10
262.25000,1.85358,2.24298,13.43185,-0.26930,-0.12437,0.27053,-2.23628,-89.50926,36.80210,-88.85997,37.27886,-0.09
262.30000,2.25882,-0.15755,14.11436,-0.10819,-0.01308,0.26881,-2.24960,-89.81350,36.53026,-89.18115,37.01733,-0.09
262.35000,1.13166,0.28767,13.19446,0.02276,0.07324,0.26161,-2.26284,-90.12108,36.25418,-89.50135,36.75255,-0.09
262.40000,0.59903,1.40167,11.17633,0.07187,0.10910,0.25824,-2.27585,-90.43101,35.97602,-89.81946,36.48395,-0.09
262.45000,-0.04086,2.23668,9.54195,0.05909,0.10110,0.25470,-2.28871,-90.74071,35.69499,-90.13430,36.21120,-0.10
262.50000,-0.48589,2.65409,8.48233,0.02460,0.06569,0.25713,-2.30150,-91.04750,35.41013,-90.44510,35.93440,-0.09
262.55000,-0.65842,2.59116,8.27829,-0.00240,0.02204,0.25657,-2.31438,-91.34956,35.12127,-90.75140,35.65368,-0.09
262.60000,-0.57009,2.33094,8.62883,-0.01476,-0.01434,0.25565,-2.32717,-91.64605,34.82861,-91.05336,35.36927,-0.09
262.65000,-0.33902,2.09057,9.24223,-0.01373,-0.03471,0.25200,-2.33986,-91.93734,34.53266,-91.35130,35.08124,-0.09
262.70000,-0.08506,2.01463,9.88786,-0.00631,-0.03771,0.25240,-2.35244,-92.22410,34.23362,-91.64563,34.78968,-0.09
262.75000,0.10754,1.97868,10.20731,0.00156,-0.02784,0.25006,-2.36501,-92.50709,33.93145,-91.93642,34.49442,-0.09
262.80000,0.21734,1.99042,10.30484,0.00407,-0.01224,0.24680,-2.37741,-92.78655,33.62583,-92.22373,34.19539,-0.08
262.85000,0.22028,1.95911,10.18674,0.00281,0.00256,0.24095,-2.38959,-93.06278,33.31664,-92.50754,33.89262,-0.08
262.90000,0.15931,1.90682,10.08282,-0.00010,0.01224,0.23562,-2.40148,-93.33576,33.00384,-92.78786,33.58624,-0.09
262.95000,0.05136,1.94447,9.91246,-0.00092,0.01558,0.23455,-2.41321,-93.60551,32.68761,-93.06468,33.27652,-0.09
263.00000,-0.04765,2.01454,9.69568,0.00058,0.01349,0.23581,-2.42497,-93.87184,32.36816,-93.33787,32.96361,-0.09
263.05000,-0.10496,2.03245,9.62105,0.00219,0.00823,0.23823,-2.43683,-94.13443,32.04562,-93.60733,32.64760,-0.08
263.10000,-0.10235,1.98241,9.69419,0.00173,0.00223,0.23472,-2.44868,-94.39307,31.72009,-93.87287,32.32843,-0.08
263.15000,-0.06750,1.91478,9.63488,-0.00063,-0.00237,0.23142,-2.46031,-94.64765,31.39165,-94.13461,32.00618,-0.08
263.20000,-0.04206,1.94020,9.78510,-0.00071,-0.00432,0.23106,-2.47185,-94.89843,31.06047,-94.39262,31.68096,-0.09
263.25000,-0.01553,1.96408,9.87512,0.00070,-0.00391,0.23139,-2.48341,-95.14539,30.72653,-94.64687,31.35281,-0.08
263.30000,0.01665,1.88423,9.85073,0.00091,-0.00220,0.22796,-2.49490,-95.38849,30.38980,-94.89731,31.02168,-0.07
263.35000,0.04874,1.75979,9.82440,-0.00140,-0.00025,0.21911,-2.50607,-95.62777,30.05029,-95.14396,30.68760,-0.08
263.40000,0.04585,1.71655,9.87305,-0.00288,0.00150,0.21525,-2.51688,-95.86350,29.70816,-95.38705,30.35078,-0.08
263.45000,0.02209,1.69638,9.91875,-0.00135,0.00261,0.21153,-2.52754,-96.09588,29.36359,-95.62657,30.01133,-0.08
263.50000,0.01047,1.69966,9.79384,-0.00016,0.00281,0.20913,-2.53803,-96.32481,29.01660,-95.86256,29.66937,-0.07
263.55000,0.00132,1.67060,9.79933,0.00043,0.00229,0.20511,-2.54838,-96.55030,28.66732,-96.09498,29.32493,-0.08
263.60000,-0.01179,1.74095,9.82213,0.00101,0.00157,0.20695,-2.55866,-96.77232,28.31580,-96.32394,28.97818,-0.08
263.65000,-0.02428,1.79791,9.83849,0.00260,0.00093,0.20803,-2.56905,-96.99086,27.96210,-96.54929,28.62910,-0.07
263.70000,-0.00345,1.69555,9.79560,0.00120,0.00027,0.20342,-2.57935,-97.20564,27.60615,-96.77092,28.27766,-0.07
263.75000,0.00503,1.69212,9.81781,-0.00071,-0.00000,0.20253,-2.58946,-97.41674,27.24804,-96.98901,27.92396,0.01
263.80000,0.16275,0.23587,9.78872,-0.01432,-0.00157,0.12923,-2.59821,-97.62435,26.88786,-97.20325,27.56760,0.01
263.85000,0.22653,-0.64742,9.84838,-0.03838,-0.00204,0.06306,-2.60233,-97.82958,26.52619,-97.41506,27.20912,0.00
263.90000,0.10184,-0.53776,9.80119,-0.03146,-0.00040,0.03723,-2.60460,-98.03655,26.16494,-97.62641,26.85017,-0.00
263.95000,0.07306,-0.40835,9.85203,-0.01001,0.00101,0.02631,-2.60608,-98.24486,25.80423,-97.83768,26.49110,-0.01
264.00000,0.05350,-0.05216,9.80024,0.00798,0.00166,0.02879,-2.60740,-98.45421,25.44403,-98.04896,26.13202,-0.01
264.05000,0.04064,0.16649,9.83197,0.01462,0.00155,0.02786,-2.60885,-98.66404,25.08407,-98.25980,25.77269,-0.02
264.10000,0.03211,0.44186,9.73123,0.01144,0.00099,0.03619,-2.61043,-98.87358,24.72394,-98.47021,25.41311,-0.03
264.15000,0.02260,0.69130,9.84203,0.00884,0.00038,0.04835,-2.61259,-99.08251,24.36347,-98.67991,25.05315,-0.03
264.20000,0.02013,0.79577,9.82067,0.00591,-0.00008,0.05944,-2.61534,-99.29009,24.00226,-98.88861,24.69266,-0.03
264.25000,0.01921,0.88548,9.83533,0.00388,-0.00029,0.07150,-2.61866,-99.49601,23.64016,-99.09614,24.33155,-0.03
264.30000,0.02417,0.82563,9.82236,0.00214,-0.00033,0.07577,-2.62240,-99.70011,23.27706,-99.30221,23.96963,-0.03
264.35000,0.03044,0.81346,9.85582,-0.00005,-0.00024,0.08102,-2.62633,-99.90230,22.91294,-99.50686,23.60693,-0.03
264.40000,0.03456,0.72035,9.84887,-0.00076,-0.00010,0.07968,-2.63038,-100.10279,22.54789,-99.70993,23.24336,-0.04
264.45000,0.02982,0.85322,9.85488,0.00013,0.00013,0.08937,-2.63458,-100.30158,22.18193,-99.91167,22.87905,-0.03
264.50000,0.02286,0.86676,9.76206,0.00345,0.00033,0.09199,-2.63918,-100.49880,21.81511,-100.11170,22.51384,-0.04
264.55000,0.02471,0.95575,9.76532,0.00328,0.00039,0.09944,-2.64396,-100.69399,21.44723,-100.31009,22.14775,-0.04
264.60000,0.01818,1.00003,9.84447,0.00382,0.00040,0.10337,-2.64908,-100.88729,21.07838,-100.50658,21.78068,-0.04
264.65000,0.02062,1.03193,9.82305,0.00247,0.00032,0.10813,-2.65437,-101.07838,20.70840,-100.70114,21.41261,-0.05
264.70000,0.01213,1.13796,9.74589,0.00283,0.00032,0.11625,-2.66000,-101.26728,20.33732,-100.89369,21.04353,-0.05
264.75000,0.00030,1.29885,9.79799,0.00479,0.00042,0.12813,-2.66615,-101.45380,19.96507,-101.08410,20.67340,-0.06
264.80000,-0.00643,1.38216,9.77650,0.00620,0.00049,0.13801,-2.67286,-101.63761,19.59152,-101.27206,20.30211,-0.06
264.85000,-0.00411,1.43621,9.87562,0.00509,0.00046,0.14553,-2.67999,-101.81839,19.21657,-101.45734,19.92955,-0.06
264.90000,-0.00257,1.45657,9.81866,0.00321,0.00040,0.15154,-2.68745,-101.99601,18.84017,-101.63982,19.55566,-0.06
264.95000,-0.00844,1.53287,9.79252,0.00263,0.00045,0.16037,-2.69527,-102.17040,18.46231,-101.81941,19.18044,-0.06
265.00000,-0.01262,1.57688,9.78539,0.00321,0.00053,0.16676,-2.70349,-102.34146,18.08298,-101.99591,18.80383,-0.06
265.05000,-0.00553,1.55978,9.77597,0.00244,0.00051,0.17069,-2.71196,-102.50896,17.70213,-102.16918,18.42578,-0.07
265.10000,-0.01371,1.65609,9.76825,0.00266,0.00061,0.17932,-2.72072,-102.67294,17.31978,-102.33923,18.04632,-0.07
265.15000,-0.01772,1.67662,9.82710,0.00353,0.00069,0.18340,-2.72984,-102.83329,16.93594,-102.50577,17.66538,-0.07
265.20000,-0.00509,1.65130,9.71752,0.00199,0.00061,0.18552,-2.73907,-102.98975,16.55056,-102.66875,17.28294,-0.07
265.25000,-0.00087,1.61205,9.75092,0.00057,0.00054,0.18583,-2.74837,-103.14245,16.16371,-102.82812,16.89899,-0.08
265.30000,-0.01260,1.71912,9.77951,0.00124,0.00068,0.19322,-2.75783,-103.29140,15.77541,-102.98397,16.51363,-0.08
265.35000,-0.02958,1.80982,9.85327,0.00409,0.00092,0.20009,-2.76771,-103.43657,15.38569,-103.13607,16.12686,-0.08
265.40000,-0.02480,1.87397,9.73655,0.00443,0.00095,0.20489,-2.77786,-103.57755,14.99451,-103.28424,15.73863,-0.08
265.45000,-0.02806,1.91697,9.79649,0.00377,0.00096,0.21092,-2.78828,-103.71426,14.60186,-103.42838,15.34895,-0.08
265.50000,-0.03757,1.98783,9.80487,0.00373,0.00100,0.21779,-2.79902,-103.84659,14.20777,-103.56836,14.95783,-0.09
265.55000,-0.04510,2.07956,9.75594,0.00397,0.00107,0.22559,-2.81013,-103.97433,13.81222,-103.70403,14.56528,-0.09
265.60000,-0.04188,2.06971,9.82562,0.00353,0.00102,0.22948,-2.82155,-104.09729,13.41523,-103.83515,14.17127,-0.09
265.65000,-0.02746,2.03586,9.75992,0.00155,0.00086,0.23075,-2.83307,-104.21533,13.01681,-103.96167,13.77579,-0.09
265.70000,-0.02162,2.00734,9.71358,0.00015,0.00078,0.23152,-2.84464,-104.32855,12.61704,-104.08357,13.37888,-0.09
265.75000,-0.01968,1.98823,9.75135,-0.00004,0.00081,0.23199,-2.85623,-104.43703,12.21597,-104.20085,12.98059,-0.09
265.80000,-0.02189,2.01347,9.77810,0.00071,0.00094,0.23373,-2.86787,-104.54079,11.81365,-104.31353,12.58098,-0.09
265.85000,-0.02415,2.00865,9.77884,0.00170,0.00107,0.23488,-2.87960,-104.63984,11.41016,-104.42152,12.18010,-0.09
265.90000,-0.02122,2.00115,9.86073,0.00178,0.00112,0.23541,-2.89136,-104.73409,11.00553,-104.52479,11.77798,-0.09
265.95000,-0.02770,2.05405,9.77504,0.00200,0.00120,0.23834,-2.90320,-104.82354,10.59982,-104.62334,11.37470,-0.09
266.00000,-0.02990,2.05441,9.82806,0.00223,0.00121,0.23913,-2.91516,-104.90812,10.19308,-104.71704,10.97030,-0.09
266.05000,-0.02360,2.06233,9.84116,0.00139,0.00112,0.23968,-2.92713,-104.98770,9.78535,-104.80588,10.56480,-0.09
266.10000,-0.02638,2.07552,9.76191,0.00110,0.00109,0.24074,-2.93914,-105.06235,9.37671,-104.88985,10.15828,-0.09
266.15000,-0.02741,2.05199,9.78703,0.00122,0.00109,0.24169,-2.95121,-105.13203,8.96719,-104.96891,9.75079,-0.09
266.20000,-0.02439,2.05640,9.77884,0.00117,0.00107,0.24173,-2.96330,-105.19670,8.55686,-105.04302,9.34238,-0.09
266.25000,-0.01265,1.98182,9.73759,0.00024,0.00096,0.23838,-2.97531,-105.25637,8.14579,-105.11215,8.93308,-0.09
266.30000,-0.00524,1.94886,9.78739,-0.00084,0.00089,0.23601,-2.98715,-105.31112,7.73402,-105.17641,8.52295,-0.08
266.35000,-0.00742,1.92277,9.83237,-0.00063,0.00093,0.23357,-2.99888,-105.36113,7.32162,-105.23583,8.11206,-0.08
266.40000,-0.00765,1.91715,9.77396,-0.00002,0.00101,0.23208,-3.01051,-105.40642,6.90865,-105.29049,7.70048,-0.08
266.45000,-0.00345,1.88067,9.74591,0.00021,0.00101,0.22842,-3.02202,-105.44705,6.49517,-105.34036,7.28827,-0.08
266.50000,0.01097,1.78441,9.82520,-0.00104,0.00088,0.22191,-3.03326,-105.48303,6.08124,-105.38550,6.87545,-0.08
266.55000,0.01745,1.71093,9.85215,-0.00225,0.00077,0.21582,-3.04417,-105.51457,5.66691,-105.42607,6.46207,-0.08
266.60000,0.01283,1.69459,9.84770,-0.00185,0.00081,0.21182,-3.05483,-105.54191,5.25221,-105.46224,6.04823,-0.08
266.65000,0.00246,1.72526,9.82684,-0.00004,0.00095,0.21104,-3.06539,-105.56511,4.83721,-105.49411,5.63401,-0.07
266.70000,0.00152,1.70219,9.88259,0.00124,0.00099,0.20809,-3.07587,-105.58414,4.42197,-105.52162,5.21946,-0.07
266.75000,0.00643,1.69807,9.84148,0.00074,0.00092,0.20584,-3.08620,-105.59895,4.00654,-105.54482,4.80461,-0.07
266.80000,0.00696,1.65439,9.81993,0.00011,0.00082,0.20222,-3.09639,-105.60962,3.59096,-105.56375,4.38952,-0.07
266.85000,0.01462,1.58573,9.79525,-0.00106,0.00068,0.19742,-3.10637,-105.61616,3.17528,-105.57846,3.97421,-0.07
266.90000,0.02060,1.51638,9.77424,-0.00196,0.00057,0.19161,-3.11607,-105.61874,2.75952,-105.58907,3.55873,-0.06
266.95000,0.02974,1.41866,9.73802,-0.00275,0.00047,0.18373,-3.12543,-105.61753,2.34371,-105.59568,3.14309,-0.06
267.00000,0.02889,1.39016,9.83394,-0.00259,0.00050,0.17921,-3.13446,-105.61272,1.92788,-105.59856,2.72735,-0.06
267.05000,0.02960,1.32845,9.83471,-0.00167,0.00054,0.17155,3.13996,-105.60454,1.51205,-105.59771,2.31154,-0.06
267.10000,0.03336,1.29416,9.72865,-0.00168,0.00056,0.16678,3.13155,-105.59302,1.09625,-105.59336,1.89569,-0.05
267.15000,0.03541,1.18981,9.73370,-0.00165,0.00052,0.15755,3.12345,-105.57839,0.68049,-105.58552,1.47985,-0.05
267.20000,0.04457,1.09514,9.82533,-0.00308,0.00041,0.14934,3.11582,-105.56069,0.26482,-105.57444,1.06399,-0.05
267.25000,0.03704,1.08759,9.83094,-0.00250,0.00043,0.14422,3.10852,-105.54028,-0.15079,-105.56032,0.64818,-0.05
267.30000,0.03229,1.08355,9.79966,-0.00095,0.00048,0.14022,3.10143,-105.51723,-0.56632,-105.54327,0.23243,-0.05
267.35000,0.03082,1.07644,9.83963,0.00006,0.00048,0.13706,3.09452,-105.49152,-0.98172,-105.52335,-0.18321,-0.04
267.40000,0.03453,1.01320,9.75393,-0.00029,0.00039,0.13093,3.08782,-105.46318,-1.39697,-105.50056,-0.59873,-0.04
267.45000,0.04218,0.91676,9.79802,-0.00210,0.00025,0.12340,3.08150,-105.43227,-1.81205,-105.47503,-1.01414,-0.04
267.50000,0.04466,0.83960,9.78418,-0.00334,0.00016,0.11561,3.07555,-105.39905,-2.22699,-105.44694,-1.42943,0.02
267.55000,0.10864,-0.29425,9.81798,-0.01256,-0.00051,0.05256,3.07107,-105.36370,-2.64180,-105.41600,-1.84467,0.02
267.60000,0.11036,-0.94292,9.77673,-0.03162,-0.00059,0.00356,3.07011,-105.32744,-3.05661,-105.38376,-2.26002,0.02
267.65000,0.05288,-0.95554,9.87806,-0.02529,0.00010,-0.02215,3.07077,-105.29353,-3.47180,-105.35195,-2.67543,0.02
267.70000,0.04301,-0.92752,9.75960,-0.00991,0.00057,-0.03757,3.07237,-105.26194,-3.88722,-105.32110,-3.09089,0.02
267.75000,0.03946,-0.74492,9.79133,0.00264,0.00068,-0.04334,3.07447,-105.23268,-4.30281,-105.29144,-3.50642,0.02
267.80000,0.03880,-0.52738,9.93401,0.00848,0.00051,-0.04508,3.07670,-105.20546,-4.71853,-105.26289,-3.92201,0.01
267.85000,0.03994,-0.32993,9.79640,0.00811,0.00022,-0.04232,3.07889,-105.17970,-5.13433,-105.23534,-4.33767,0.01
267.90000,0.04149,-0.26571,9.79292,0.00481,-0.00003,-0.04155,3.08097,-105.15494,-5.55019,-105.20858,-4.75339,0.01
267.95000,0.04137,-0.28115,9.86205,0.00035,-0.00016,-0.04122,3.08304,-105.13084,-5.96607,-105.18259,-5.16915,0.02
268.00000,0.04282,-0.32223,9.82820,-0.00215,-0.00018,-0.04180,3.08511,-105.10741,-6.38199,-105.15740,-5.58496,0.01
268.05000,0.04438,-0.33936,9.81339,-0.00237,-0.00013,-0.04089,3.08718,-105.08473,-6.79795,-105.13308,-6.00082,0.01
268.10000,0.04575,-0.34865,9.73984,-0.00106,-0.00005,-0.04060,3.08921,-105.06288,-7.21396,-105.10962,-6.41673,0.02
268.15000,0.04434,-0.38080,9.77537,-0.00045,0.00004,-0.04183,3.09127,-105.04186,-7.63001,-105.08700,-6.83270,0.02
